c_{A0}                        ;Q_{1}                         ;T_{1}                         ;L                             ;c_{A}                         ;c_{B}                         ;T_{2}                         ;Q_{5}                         ;Q_{4}                         ;T_{3}                         ;\mathrm{PCW}                  ;\mathrm{CNT}_{1}              ;\mathrm{CNT}_{3}=SP_{Q_{5}}   ;\mathrm{CNT}_{2}              ;\mathrm{INV\ CON}             ;\mathrm{CW\ DP\ CON}          ;\mathrm{EFFL\ DP\ CON}        ;\mathrm{MOLBAL\ CON}          ;     CLASS
    0.19828E+02;    0.25005E+00;    0.29943E+02;    0.19923E+01;    0.28485E+01;    0.17337E+02;    0.80102E+02;    0.90211E+00;    0.25060E+00;    0.19912E+02;    0.56233E+05;    0.25219E+02;    0.40396E+02;    0.90354E+00;   -0.33045E-01;    0.97684E-02;    0.61952E-03;   -0.29493E+00; normal    
    0.19943E+02;    0.24942E+00;    0.30154E+02;    0.20063E+01;    0.28611E+01;    0.17061E+02;    0.80317E+02;    0.89346E+00;    0.25208E+00;    0.20252E+02;    0.55647E+05;    0.24756E+02;    0.40693E+02;    0.90823E+00;   -0.12752E-01;   -0.11631E-02;    0.41449E-02;   -0.66838E+00; normal    
    0.19806E+02;    0.24819E+00;    0.29968E+02;    0.20061E+01;    0.28327E+01;    0.17053E+02;    0.79878E+02;    0.89592E+00;    0.25123E+00;    0.20100E+02;    0.55903E+05;    0.24939E+02;    0.40830E+02;    0.91558E+00;   -0.12587E-01;   -0.39817E-02;    0.24689E-02;   -0.77877E+00; normal    
    0.20006E+02;    0.24988E+00;    0.29874E+02;    0.19803E+01;    0.28432E+01;    0.17056E+02;    0.79962E+02;    0.90216E+00;    0.24820E+00;    0.19975E+02;    0.56009E+05;    0.25219E+02;    0.40843E+02;    0.89237E+00;   -0.51766E-01;    0.10888E-02;   -0.17529E-02;   -0.15205E+01; normal    
    0.20045E+02;    0.24860E+00;    0.29953E+02;    0.19980E+01;    0.28376E+01;    0.16987E+02;    0.79834E+02;    0.89289E+00;    0.24786E+00;    0.20090E+02;    0.56348E+05;    0.25630E+02;    0.40829E+02;    0.90585E+00;   -0.25578E-01;   -0.10550E-01;   -0.39770E-02;   -0.12285E+01; normal    
    0.20139E+02;    0.24756E+00;    0.30117E+02;    0.20170E+01;    0.28266E+01;    0.17498E+02;    0.79942E+02;    0.88968E+00;    0.24983E+00;    0.19955E+02;    0.57112E+05;    0.25230E+02;    0.40685E+02;    0.90581E+00;    0.29606E-02;   -0.16461E-01;   -0.26049E-03;    0.84591E+00; normal    
    0.19999E+02;    0.25051E+00;    0.30069E+02;    0.19688E+01;    0.28461E+01;    0.17151E+02;    0.79960E+02;    0.91935E+00;    0.25043E+00;    0.19948E+02;    0.55951E+05;    0.25100E+02;    0.40364E+02;    0.89221E+00;   -0.68420E-01;    0.30023E-01;    0.10396E-02;   -0.15773E+01; normal    
    0.20059E+02;    0.25056E+00;    0.30099E+02;    0.20125E+01;    0.28514E+01;    0.17106E+02;    0.79950E+02;    0.90162E+00;    0.24972E+00;    0.20042E+02;    0.56160E+05;    0.24723E+02;    0.41048E+02;    0.90404E+00;   -0.32270E-02;   -0.54812E-02;    0.19187E-02;   -0.39115E+00; normal    
    0.20136E+02;    0.24989E+00;    0.29859E+02;    0.19961E+01;    0.28254E+01;    0.17172E+02;    0.80096E+02;    0.90105E+00;    0.24921E+00;    0.20120E+02;    0.55903E+05;    0.25756E+02;    0.40875E+02;    0.90113E+00;   -0.28069E-01;    0.94873E-04;   -0.31820E-02;   -0.76880E+00; normal    
    0.20021E+02;    0.25041E+00;    0.30041E+02;    0.20082E+01;    0.28493E+01;    0.17128E+02;    0.80205E+02;    0.90012E+00;    0.25195E+00;    0.20212E+02;    0.55681E+05;    0.24959E+02;    0.40830E+02;    0.91124E+00;   -0.92470E-02;    0.19998E-02;    0.30931E-02;   -0.45091E+00; normal    
    0.19943E+02;    0.25385E+00;    0.30028E+02;    0.20209E+01;    0.28411E+01;    0.16980E+02;    0.79895E+02;    0.90251E+00;    0.25254E+00;    0.20073E+02;    0.55603E+05;    0.25346E+02;    0.40435E+02;    0.89776E+00;    0.99020E-02;    0.14267E-01;    0.19133E-02;   -0.54317E+00; normal    
    0.20055E+02;    0.25012E+00;    0.30304E+02;    0.19960E+01;    0.28532E+01;    0.17060E+02;    0.80268E+02;    0.89770E+00;    0.24650E+00;    0.20085E+02;    0.55858E+05;    0.25349E+02;    0.40980E+02;    0.88981E+00;   -0.27138E-01;   -0.53493E-02;   -0.40775E-02;   -0.10048E+01; normal    
    0.19708E+02;    0.25353E+00;    0.30213E+02;    0.19980E+01;    0.28711E+01;    0.17205E+02;    0.80004E+02;    0.89781E+00;    0.24901E+00;    0.20127E+02;    0.55545E+05;    0.25623E+02;    0.40273E+02;    0.88518E+00;   -0.24521E-01;    0.13844E-01;   -0.27900E-02;   -0.47163E+00; normal    
    0.19872E+02;    0.24583E+00;    0.30016E+02;    0.20134E+01;    0.28447E+01;    0.17269E+02;    0.79927E+02;    0.90395E+00;    0.25174E+00;    0.19775E+02;    0.56577E+05;    0.25361E+02;    0.40621E+02;    0.89791E+00;   -0.17062E-02;    0.35883E-02;    0.10710E-02;    0.10528E+00; normal    
    0.20043E+02;    0.24930E+00;    0.29953E+02;    0.19933E+01;    0.28474E+01;    0.17080E+02;    0.80196E+02;    0.89865E+00;    0.24620E+00;    0.20236E+02;    0.56307E+05;    0.24947E+02;    0.40413E+02;    0.89951E+00;   -0.31334E-01;    0.53256E-02;   -0.25636E-02;   -0.10622E+01; normal    
    0.19913E+02;    0.25172E+00;    0.29857E+02;    0.20132E+01;    0.28213E+01;    0.17031E+02;    0.79864E+02;    0.89766E+00;    0.24883E+00;    0.20103E+02;    0.55889E+05;    0.25319E+02;    0.40719E+02;    0.89057E+00;   -0.18281E-02;    0.48496E-03;   -0.16537E-02;   -0.71413E+00; normal    
    0.19793E+02;    0.24896E+00;    0.29865E+02;    0.20013E+01;    0.28778E+01;    0.17216E+02;    0.79910E+02;    0.90560E+00;    0.24839E+00;    0.19813E+02;    0.56559E+05;    0.25465E+02;    0.40826E+02;    0.89743E+00;   -0.20376E-01;    0.54086E-03;   -0.27121E-02;   -0.35921E+00; normal    
    0.20072E+02;    0.25014E+00;    0.30006E+02;    0.19975E+01;    0.28697E+01;    0.17173E+02;    0.79609E+02;    0.89088E+00;    0.25063E+00;    0.20218E+02;    0.56145E+05;    0.24855E+02;    0.40786E+02;    0.89650E+00;   -0.26059E-01;   -0.99349E-02;    0.22680E-02;   -0.62785E+00; normal    
    0.19928E+02;    0.24917E+00;    0.30003E+02;    0.20116E+01;    0.28375E+01;    0.17005E+02;    0.79983E+02;    0.89596E+00;    0.25032E+00;    0.19905E+02;    0.55982E+05;    0.25336E+02;    0.40587E+02;    0.90273E+00;   -0.49265E-02;    0.11472E-02;   -0.23706E-03;   -0.81786E+00; normal    
    0.20114E+02;    0.25046E+00;    0.29990E+02;    0.19988E+01;    0.28925E+01;    0.17168E+02;    0.79816E+02;    0.89143E+00;    0.25105E+00;    0.20171E+02;    0.56291E+05;    0.24986E+02;    0.40432E+02;    0.89562E+00;   -0.24443E-01;   -0.22206E-02;    0.20979E-02;   -0.55584E+00; normal    
    0.19855E+02;    0.24721E+00;    0.29838E+02;    0.20027E+01;    0.28642E+01;    0.16986E+02;    0.79507E+02;    0.90323E+00;    0.24942E+00;    0.19816E+02;    0.56596E+05;    0.25420E+02;    0.40834E+02;    0.88972E+00;   -0.18656E-01;   -0.23333E-02;   -0.14862E-02;   -0.10788E+01; normal    
    0.20227E+02;    0.25020E+00;    0.29968E+02;    0.19935E+01;    0.28493E+01;    0.17069E+02;    0.80256E+02;    0.89635E+00;    0.24938E+00;    0.20105E+02;    0.56717E+05;    0.25243E+02;    0.40766E+02;    0.89697E+00;   -0.32474E-01;   -0.85700E-02;   -0.71435E-03;   -0.11529E+01; normal    
    0.19935E+02;    0.25205E+00;    0.30108E+02;    0.20115E+01;    0.28548E+01;    0.17260E+02;    0.80192E+02;    0.89224E+00;    0.25036E+00;    0.19985E+02;    0.55196E+05;    0.25407E+02;    0.40745E+02;    0.90620E+00;   -0.53318E-02;    0.15771E-04;   -0.50669E-03;   -0.20491E-01; normal    
    0.20090E+02;    0.25141E+00;    0.30285E+02;    0.20015E+01;    0.28473E+01;    0.17098E+02;    0.79821E+02;    0.89092E+00;    0.24950E+00;    0.20343E+02;    0.55868E+05;    0.25184E+02;    0.40473E+02;    0.88847E+00;   -0.20879E-01;   -0.31271E-03;   -0.34864E-03;   -0.85352E+00; normal    
    0.20092E+02;    0.25028E+00;    0.29799E+02;    0.19966E+01;    0.28791E+01;    0.17187E+02;    0.80208E+02;    0.89578E+00;    0.25101E+00;    0.19940E+02;    0.55443E+05;    0.25563E+02;    0.40733E+02;    0.90984E+00;   -0.27854E-01;    0.18707E-02;   -0.51573E-03;   -0.62549E+00; normal    
    0.20091E+02;    0.25191E+00;    0.29811E+02;    0.20015E+01;    0.28617E+01;    0.17013E+02;    0.80080E+02;    0.89121E+00;    0.24904E+00;    0.20040E+02;    0.56158E+05;    0.25836E+02;    0.40886E+02;    0.90576E+00;   -0.20640E-01;   -0.12063E-01;   -0.37203E-02;   -0.10673E+01; normal    
    0.19856E+02;    0.25091E+00;    0.29939E+02;    0.20177E+01;    0.28478E+01;    0.16957E+02;    0.80059E+02;    0.90416E+00;    0.24670E+00;    0.20118E+02;    0.56305E+05;    0.24960E+02;    0.40533E+02;    0.89922E+00;    0.42990E-02;    0.80434E-02;   -0.21753E-02;   -0.79168E+00; normal    
    0.19992E+02;    0.25209E+00;    0.29976E+02;    0.20043E+01;    0.28378E+01;    0.17180E+02;    0.80221E+02;    0.90453E+00;    0.24941E+00;    0.19989E+02;    0.55666E+05;    0.25535E+02;    0.40498E+02;    0.90145E+00;   -0.15378E-01;    0.14328E-01;   -0.20161E-02;   -0.54045E+00; normal    
    0.19917E+02;    0.25202E+00;    0.29908E+02;    0.19726E+01;    0.28640E+01;    0.17470E+02;    0.80216E+02;    0.90717E+00;    0.25039E+00;    0.19872E+02;    0.55935E+05;    0.24506E+02;    0.40571E+02;    0.90379E+00;   -0.62448E-01;    0.13096E-01;    0.36719E-02;   -0.55323E+00; normal    
    0.20227E+02;    0.25166E+00;    0.29878E+02;    0.19978E+01;    0.28547E+01;    0.17320E+02;    0.79994E+02;    0.90925E+00;    0.24844E+00;    0.19907E+02;    0.55839E+05;    0.25616E+02;    0.40841E+02;    0.89444E+00;   -0.24328E-01;    0.96060E-02;   -0.33265E-02;   -0.27388E+00; normal    
    0.19974E+02;    0.24946E+00;    0.30029E+02;    0.19981E+01;    0.28680E+01;    0.17239E+02;    0.79702E+02;    0.89658E+00;    0.24772E+00;    0.20108E+02;    0.56297E+05;    0.25474E+02;    0.40862E+02;    0.91280E+00;   -0.24021E-01;   -0.72355E-02;   -0.34154E-02;   -0.48117E+00; normal    
    0.19983E+02;    0.25064E+00;    0.30218E+02;    0.20016E+01;    0.28779E+01;    0.16955E+02;    0.79964E+02;    0.90794E+00;    0.25232E+00;    0.19822E+02;    0.56247E+05;    0.24658E+02;    0.40676E+02;    0.89058E+00;   -0.18630E-01;    0.89015E-02;    0.48384E-02;   -0.12021E+01; normal    
    0.19903E+02;    0.24956E+00;    0.30007E+02;    0.20009E+01;    0.28313E+01;    0.17357E+02;    0.79970E+02;    0.90876E+00;    0.25079E+00;    0.19939E+02;    0.55871E+05;    0.24148E+02;    0.40892E+02;    0.89682E+00;   -0.19521E-01;    0.76684E-02;    0.56367E-02;   -0.15951E+00; normal    
    0.19912E+02;    0.24723E+00;    0.29872E+02;    0.19935E+01;    0.28696E+01;    0.17045E+02;    0.79783E+02;    0.90144E+00;    0.25002E+00;    0.20088E+02;    0.57263E+05;    0.25537E+02;    0.40615E+02;    0.89805E+00;   -0.30313E-01;   -0.42288E-02;   -0.13914E-02;   -0.12124E+01; normal    
    0.19792E+02;    0.25343E+00;    0.29991E+02;    0.20044E+01;    0.28430E+01;    0.17110E+02;    0.79786E+02;    0.89979E+00;    0.25090E+00;    0.19877E+02;    0.56326E+05;    0.25285E+02;    0.40973E+02;    0.89976E+00;   -0.13860E-01;   -0.68786E-02;    0.58673E-03;   -0.79169E+00; normal    
    0.20124E+02;    0.25326E+00;    0.29835E+02;    0.19870E+01;    0.28308E+01;    0.17050E+02;    0.80267E+02;    0.89554E+00;    0.25201E+00;    0.19910E+02;    0.55768E+05;    0.25484E+02;    0.40458E+02;    0.88892E+00;   -0.40139E-01;    0.54594E-02;    0.85306E-03;   -0.15362E+01; normal    
    0.19902E+02;    0.24807E+00;    0.29833E+02;    0.19877E+01;    0.28867E+01;    0.17204E+02;    0.79843E+02;    0.89724E+00;    0.24745E+00;    0.19996E+02;    0.55392E+05;    0.25338E+02;    0.40620E+02;    0.90253E+00;   -0.39599E-01;    0.63710E-02;   -0.30508E-02;   -0.89259E+00; normal    
    0.19936E+02;    0.25252E+00;    0.30155E+02;    0.20009E+01;    0.28260E+01;    0.17007E+02;    0.80183E+02;    0.89967E+00;    0.24967E+00;    0.19523E+02;    0.56285E+05;    0.25045E+02;    0.40730E+02;    0.89871E+00;   -0.19380E-01;   -0.95151E-03;    0.44775E-03;   -0.12667E+01; normal    
    0.19827E+02;    0.24486E+00;    0.30091E+02;    0.19942E+01;    0.28273E+01;    0.17079E+02;    0.79992E+02;    0.89280E+00;    0.25049E+00;    0.20204E+02;    0.56102E+05;    0.25000E+02;    0.40345E+02;    0.90135E+00;   -0.29665E-01;    0.27128E-02;    0.14880E-02;   -0.12506E+01; normal    
    0.20227E+02;    0.24932E+00;    0.29934E+02;    0.20002E+01;    0.28762E+01;    0.17238E+02;    0.80022E+02;    0.88759E+00;    0.24624E+00;    0.20216E+02;    0.56211E+05;    0.24778E+02;    0.40424E+02;    0.89416E+00;   -0.20770E-01;   -0.52222E-02;   -0.17732E-02;   -0.44710E+00; normal    
    0.20164E+02;    0.24937E+00;    0.30118E+02;    0.20038E+01;    0.28885E+01;    0.17055E+02;    0.79927E+02;    0.89393E+00;    0.24703E+00;    0.20069E+02;    0.56532E+05;    0.25021E+02;    0.40623E+02;    0.90139E+00;   -0.16156E-01;   -0.61292E-02;   -0.20922E-02;   -0.86658E+00; normal    
    0.20074E+02;    0.24793E+00;    0.30109E+02;    0.20100E+01;    0.28326E+01;    0.17193E+02;    0.80196E+02;    0.90116E+00;    0.24878E+00;    0.20001E+02;    0.56506E+05;    0.25792E+02;    0.40903E+02;    0.90519E+00;   -0.64514E-02;   -0.52899E-02;   -0.38075E-02;   -0.42941E+00; normal    
    0.20179E+02;    0.24980E+00;    0.30223E+02;    0.20050E+01;    0.28573E+01;    0.17216E+02;    0.80195E+02;    0.89766E+00;    0.25595E+00;    0.20207E+02;    0.56005E+05;    0.25183E+02;    0.40527E+02;    0.90056E+00;   -0.14532E-01;    0.40674E-02;    0.60950E-02;   -0.46355E+00; normal    
    0.20212E+02;    0.25133E+00;    0.29988E+02;    0.20011E+01;    0.28498E+01;    0.17199E+02;    0.80021E+02;    0.89557E+00;    0.25003E+00;    0.19773E+02;    0.56297E+05;    0.25305E+02;    0.40459E+02;    0.89683E+00;   -0.19783E-01;    0.12472E-02;   -0.35922E-03;   -0.63669E+00; normal    
    0.20249E+02;    0.24695E+00;    0.29843E+02;    0.19874E+01;    0.28326E+01;    0.17237E+02;    0.80123E+02;    0.89710E+00;    0.25130E+00;    0.20037E+02;    0.56738E+05;    0.25831E+02;    0.40413E+02;    0.89874E+00;   -0.40610E-01;    0.36966E-03;   -0.13961E-02;   -0.99511E+00; normal    
    0.20001E+02;    0.24907E+00;    0.30200E+02;    0.19838E+01;    0.28565E+01;    0.16997E+02;    0.79975E+02;    0.90298E+00;    0.25001E+00;    0.19868E+02;    0.55642E+05;    0.24774E+02;    0.40750E+02;    0.89609E+00;   -0.45881E-01;    0.70609E-02;    0.20527E-02;   -0.17563E+01; normal    
    0.19921E+02;    0.24827E+00;    0.29868E+02;    0.19857E+01;    0.28115E+01;    0.16975E+02;    0.79995E+02;    0.90270E+00;    0.24461E+00;    0.20009E+02;    0.56536E+05;    0.25756E+02;    0.40571E+02;    0.88685E+00;   -0.42687E-01;    0.38471E-02;   -0.77582E-02;   -0.18945E+01; normal    
    0.20059E+02;    0.24815E+00;    0.29909E+02;    0.19999E+01;    0.28422E+01;    0.17121E+02;    0.79870E+02;    0.90141E+00;    0.24777E+00;    0.19947E+02;    0.56602E+05;    0.25324E+02;    0.40573E+02;    0.89849E+00;   -0.21860E-01;    0.19596E-02;   -0.27035E-02;   -0.96747E+00; normal    
    0.19953E+02;    0.25231E+00;    0.30006E+02;    0.20050E+01;    0.28386E+01;    0.17303E+02;    0.80103E+02;    0.89526E+00;    0.25410E+00;    0.20308E+02;    0.56914E+05;    0.25129E+02;    0.40475E+02;    0.90127E+00;   -0.14015E-01;   -0.43354E-02;    0.44928E-02;   -0.28335E+00; normal    
    0.20019E+02;    0.24769E+00;    0.29637E+02;    0.19915E+01;    0.28497E+01;    0.17168E+02;    0.80183E+02;    0.89737E+00;    0.24761E+00;    0.20005E+02;    0.56102E+05;    0.25884E+02;    0.40594E+02;    0.90301E+00;   -0.35066E-01;    0.14267E-02;   -0.53368E-02;   -0.10853E+01; normal    
    0.19822E+02;    0.25298E+00;    0.29926E+02;    0.19987E+01;    0.28479E+01;    0.16930E+02;    0.79971E+02;    0.90909E+00;    0.24771E+00;    0.19779E+02;    0.56287E+05;    0.25233E+02;    0.40669E+02;    0.90195E+00;   -0.24326E-01;    0.98901E-02;   -0.23481E-02;   -0.15787E+01; normal    
    0.20175E+02;    0.25079E+00;    0.30098E+02;    0.19975E+01;    0.28588E+01;    0.16844E+02;    0.80416E+02;    0.89410E+00;    0.25179E+00;    0.19875E+02;    0.56012E+05;    0.25616E+02;    0.40844E+02;    0.89738E+00;   -0.26937E-01;   -0.69979E-02;    0.18120E-04;   -0.18565E+01; normal    
    0.19870E+02;    0.24690E+00;    0.30241E+02;    0.19882E+01;    0.28355E+01;    0.16985E+02;    0.79906E+02;    0.90115E+00;    0.25093E+00;    0.20099E+02;    0.55924E+05;    0.25121E+02;    0.40684E+02;    0.90539E+00;   -0.40737E-01;    0.44964E-02;    0.14000E-02;   -0.17863E+01; normal    
    0.19951E+02;    0.24995E+00;    0.29968E+02;    0.20174E+01;    0.28191E+01;    0.17213E+02;    0.79898E+02;    0.89429E+00;    0.24682E+00;    0.19778E+02;    0.56267E+05;    0.25678E+02;    0.40639E+02;    0.89726E+00;    0.23507E-02;   -0.40255E-02;   -0.52790E-02;   -0.29219E+00; normal    
    0.19883E+02;    0.25058E+00;    0.30306E+02;    0.19998E+01;    0.28135E+01;    0.16936E+02;    0.79986E+02;    0.89670E+00;    0.25353E+00;    0.20063E+02;    0.56248E+05;    0.25143E+02;    0.40753E+02;    0.89288E+00;   -0.24486E-01;   -0.41408E-02;    0.38650E-02;   -0.16760E+01; normal    
    0.19972E+02;    0.24935E+00;    0.29909E+02;    0.19986E+01;    0.28417E+01;    0.17183E+02;    0.80044E+02;    0.90464E+00;    0.25364E+00;    0.19989E+02;    0.56489E+05;    0.25216E+02;    0.40478E+02;    0.89873E+00;   -0.25054E-01;    0.83468E-02;    0.36549E-02;   -0.85646E+00; normal    
    0.20264E+02;    0.25396E+00;    0.29997E+02;    0.20004E+01;    0.28319E+01;    0.17182E+02;    0.80143E+02;    0.90398E+00;    0.24955E+00;    0.19996E+02;    0.57180E+05;    0.24928E+02;    0.40706E+02;    0.90274E+00;   -0.23581E-01;   -0.31953E-02;    0.85655E-03;   -0.86735E+00; normal    
    0.19724E+02;    0.25515E+00;    0.30135E+02;    0.19783E+01;    0.28534E+01;    0.17264E+02;    0.79728E+02;    0.89889E+00;    0.25419E+00;    0.19861E+02;    0.56206E+05;    0.24896E+02;    0.40933E+02;    0.90155E+00;   -0.56363E-01;   -0.58708E-02;    0.56968E-02;   -0.12181E+01; normal    
    0.20040E+02;    0.24861E+00;    0.29768E+02;    0.19935E+01;    0.28483E+01;    0.17194E+02;    0.79795E+02;    0.90221E+00;    0.25043E+00;    0.19862E+02;    0.56676E+05;    0.24929E+02;    0.40650E+02;    0.89837E+00;   -0.33613E-01;    0.36628E-03;    0.17457E-02;   -0.98096E+00; normal    
    0.20099E+02;    0.25221E+00;    0.29993E+02;    0.20118E+01;    0.28638E+01;    0.17056E+02;    0.79845E+02;    0.90875E+00;    0.25318E+00;    0.19871E+02;    0.55574E+05;    0.25109E+02;    0.40887E+02;    0.91188E+00;   -0.60951E-02;    0.10172E-01;    0.36426E-02;   -0.80028E+00; normal    
    0.20085E+02;    0.24947E+00;    0.30048E+02;    0.20057E+01;    0.28688E+01;    0.17171E+02;    0.80017E+02;    0.91566E+00;    0.24953E+00;    0.20477E+02;    0.55701E+05;    0.24789E+02;    0.40668E+02;    0.90865E+00;   -0.15194E-01;    0.21186E-01;    0.14496E-02;   -0.64176E+00; normal    
    0.20067E+02;    0.24824E+00;    0.29983E+02;    0.20042E+01;    0.28503E+01;    0.17497E+02;    0.79950E+02;    0.89595E+00;    0.24838E+00;    0.19968E+02;    0.56078E+05;    0.24864E+02;    0.40576E+02;    0.90261E+00;   -0.17968E-01;    0.61282E-03;   -0.38176E-04;    0.22405E+00; normal    
    0.20038E+02;    0.25140E+00;    0.29868E+02;    0.20044E+01;    0.28809E+01;    0.17128E+02;    0.79792E+02;    0.90541E+00;    0.24914E+00;    0.19863E+02;    0.56651E+05;    0.25855E+02;    0.41082E+02;    0.90297E+00;   -0.18367E-01;   -0.64496E-02;   -0.37055E-02;   -0.80981E+00; normal    
    0.19859E+02;    0.25155E+00;    0.29967E+02;    0.20067E+01;    0.28899E+01;    0.17078E+02;    0.80205E+02;    0.91025E+00;    0.24648E+00;    0.19885E+02;    0.56471E+05;    0.24917E+02;    0.40592E+02;    0.89052E+00;   -0.14467E-01;    0.11419E-01;   -0.21828E-02;   -0.86415E+00; normal    
    0.19913E+02;    0.25000E+00;    0.30237E+02;    0.19945E+01;    0.28502E+01;    0.17146E+02;    0.80011E+02;    0.90232E+00;    0.25085E+00;    0.19985E+02;    0.56896E+05;    0.25411E+02;    0.40640E+02;    0.89696E+00;   -0.32435E-01;   -0.10406E-02;   -0.36566E-05;   -0.11376E+01; normal    
    0.20135E+02;    0.24687E+00;    0.29952E+02;    0.20106E+01;    0.28332E+01;    0.17381E+02;    0.79957E+02;    0.89193E+00;    0.24761E+00;    0.19895E+02;    0.56241E+05;    0.25186E+02;    0.40674E+02;    0.89784E+00;   -0.89762E-02;   -0.70186E-02;   -0.22710E-02;   -0.15820E-01; normal    
    0.19997E+02;    0.25025E+00;    0.30059E+02;    0.19979E+01;    0.28732E+01;    0.17300E+02;    0.79925E+02;    0.90021E+00;    0.25044E+00;    0.20038E+02;    0.56293E+05;    0.25681E+02;    0.40453E+02;    0.90072E+00;   -0.27546E-01;    0.60545E-02;   -0.16206E-02;   -0.51855E+00; normal    
    0.19934E+02;    0.25013E+00;    0.29883E+02;    0.20016E+01;    0.28259E+01;    0.16941E+02;    0.80157E+02;    0.89702E+00;    0.24987E+00;    0.20065E+02;    0.56066E+05;    0.25686E+02;    0.40685E+02;    0.90273E+00;   -0.22172E-01;   -0.78671E-03;   -0.22226E-02;   -0.16467E+01; normal    
    0.19995E+02;    0.24995E+00;    0.30072E+02;    0.20013E+01;    0.28117E+01;    0.17228E+02;    0.80003E+02;    0.89704E+00;    0.25000E+00;    0.20125E+02;    0.56758E+05;    0.25616E+02;    0.40432E+02;    0.90148E+00;   -0.22648E-01;   -0.28435E-03;   -0.17795E-02;   -0.84568E+00; normal    
    0.19915E+02;    0.24749E+00;    0.30037E+02;    0.19986E+01;    0.28189E+01;    0.17218E+02;    0.79957E+02;    0.90139E+00;    0.25068E+00;    0.19765E+02;    0.56728E+05;    0.25537E+02;    0.40488E+02;    0.90269E+00;   -0.26473E-01;    0.29661E-02;   -0.74014E-03;   -0.93204E+00; normal    
    0.20253E+02;    0.24971E+00;    0.29950E+02;    0.19905E+01;    0.28425E+01;    0.17001E+02;    0.79931E+02;    0.89704E+00;    0.24532E+00;    0.19814E+02;    0.56075E+05;    0.25514E+02;    0.40580E+02;    0.89501E+00;   -0.38473E-01;    0.16268E-02;   -0.59763E-02;   -0.17605E+01; normal    
    0.19936E+02;    0.25259E+00;    0.29897E+02;    0.20062E+01;    0.28389E+01;    0.17179E+02;    0.80074E+02;    0.89551E+00;    0.24941E+00;    0.19852E+02;    0.56457E+05;    0.25391E+02;    0.40515E+02;    0.90011E+00;   -0.14936E-01;   -0.13920E-02;   -0.13836E-02;   -0.77343E+00; normal    
    0.19925E+02;    0.25350E+00;    0.29777E+02;    0.19981E+01;    0.28382E+01;    0.17073E+02;    0.79887E+02;    0.89288E+00;    0.24999E+00;    0.20277E+02;    0.56299E+05;    0.25733E+02;    0.40562E+02;    0.89891E+00;   -0.27376E-01;   -0.38825E-02;   -0.22995E-02;   -0.13272E+01; normal    
    0.19952E+02;    0.24760E+00;    0.29926E+02;    0.20076E+01;    0.28583E+01;    0.16849E+02;    0.80276E+02;    0.90523E+00;    0.24796E+00;    0.20069E+02;    0.56746E+05;    0.25453E+02;    0.40863E+02;    0.89742E+00;   -0.13464E-01;   -0.22254E-02;   -0.31128E-02;   -0.16784E+01; normal    
    0.20127E+02;    0.24970E+00;    0.30063E+02;    0.19907E+01;    0.28478E+01;    0.17044E+02;    0.80222E+02;    0.90018E+00;    0.25232E+00;    0.20192E+02;    0.56168E+05;    0.24633E+02;    0.40942E+02;    0.89804E+00;   -0.39600E-01;   -0.44894E-02;    0.49810E-02;   -0.16494E+01; normal    
    0.19919E+02;    0.24883E+00;    0.29985E+02;    0.19859E+01;    0.28317E+01;    0.17222E+02;    0.79797E+02;    0.89569E+00;    0.24578E+00;    0.19905E+02;    0.56155E+05;    0.24676E+02;    0.40811E+02;    0.90310E+00;   -0.47634E-01;   -0.57853E-02;   -0.17357E-02;   -0.13222E+01; normal    
    0.20056E+02;    0.25236E+00;    0.29926E+02;    0.19995E+01;    0.28345E+01;    0.16971E+02;    0.79967E+02;    0.90254E+00;    0.25316E+00;    0.20170E+02;    0.56332E+05;    0.24878E+02;    0.40784E+02;    0.90691E+00;   -0.26973E-01;    0.29221E-03;    0.46924E-02;   -0.16600E+01; normal    
    0.19889E+02;    0.25045E+00;    0.30162E+02;    0.19913E+01;    0.28423E+01;    0.16849E+02;    0.80115E+02;    0.89014E+00;    0.25500E+00;    0.19937E+02;    0.56299E+05;    0.25175E+02;    0.40701E+02;    0.90345E+00;   -0.40067E-01;   -0.99179E-02;    0.52208E-02;   -0.22563E+01; normal    
    0.19922E+02;    0.25232E+00;    0.29859E+02;    0.20042E+01;    0.28393E+01;    0.17132E+02;    0.80061E+02;    0.89326E+00;    0.24375E+00;    0.19709E+02;    0.55537E+05;    0.25295E+02;    0.40161E+02;    0.89445E+00;   -0.20945E-01;    0.11982E-01;   -0.66054E-02;   -0.10427E+01; normal    
    0.20060E+02;    0.25044E+00;    0.29982E+02;    0.20041E+01;    0.28615E+01;    0.17223E+02;    0.79911E+02;    0.90094E+00;    0.25054E+00;    0.19890E+02;    0.56108E+05;    0.25351E+02;    0.40742E+02;    0.90614E+00;   -0.21188E-01;    0.14532E-02;   -0.59596E-04;   -0.71639E+00; normal    
    0.20087E+02;    0.24932E+00;    0.29875E+02;    0.20001E+01;    0.28332E+01;    0.17033E+02;    0.80051E+02;    0.89854E+00;    0.25315E+00;    0.19878E+02;    0.56065E+05;    0.25331E+02;    0.40998E+02;    0.90572E+00;   -0.27873E-01;   -0.66033E-02;    0.26482E-02;   -0.15042E+01; normal    
