c_{A0}                        ;Q_{1}                         ;T_{1}                         ;L                             ;c_{A}                         ;c_{B}                         ;T_{2}                         ;Q_{5}                         ;Q_{4}                         ;T_{3}                         ;\mathrm{PCW}                  ;\mathrm{CNT}_{1}              ;\mathrm{CNT}_{3}=SP_{Q_{5}}   ;\mathrm{CNT}_{2}              ;\mathrm{INV\ CON}             ;\mathrm{CW\ DP\ CON}          ;\mathrm{EFFL\ DP\ CON}        ;\mathrm{MOLBAL\ CON}          ;     CLASS
    0.19922E+02;    0.25232E+00;    0.29859E+02;    0.20042E+01;    0.28393E+01;    0.17132E+02;    0.80061E+02;    0.89326E+00;    0.24375E+00;    0.19709E+02;    0.55537E+05;    0.25295E+02;    0.40161E+02;    0.89445E+00;   -0.20945E-01;    0.11982E-01;   -0.66054E-02;   -0.10427E+01; normal    
    0.20060E+02;    0.25044E+00;    0.29982E+02;    0.20041E+01;    0.28615E+01;    0.17223E+02;    0.79911E+02;    0.90094E+00;    0.25054E+00;    0.19890E+02;    0.56108E+05;    0.25351E+02;    0.40742E+02;    0.90614E+00;   -0.21188E-01;    0.14532E-02;   -0.59596E-04;   -0.71639E+00; normal    
    0.20087E+02;    0.24932E+00;    0.29875E+02;    0.20001E+01;    0.28332E+01;    0.17033E+02;    0.80051E+02;    0.89854E+00;    0.25315E+00;    0.19878E+02;    0.56065E+05;    0.25331E+02;    0.40998E+02;    0.90572E+00;   -0.27873E-01;   -0.66033E-02;    0.26482E-02;   -0.15042E+01; normal    
    0.19809E+02;    0.25073E+00;    0.30037E+02;    0.20126E+01;    0.28533E+01;    0.17095E+02;    0.79900E+02;    0.89946E+00;    0.25231E+00;    0.19769E+02;    0.56272E+05;    0.25211E+02;    0.41162E+02;    0.91408E+00;   -0.88017E-02;   -0.11226E-01;    0.23095E-02;   -0.88002E+00; normal    
    0.19866E+02;    0.24798E+00;    0.30099E+02;    0.19926E+01;    0.28351E+01;    0.16961E+02;    0.80073E+02;    0.90026E+00;    0.25272E+00;    0.20115E+02;    0.55663E+05;    0.24436E+02;    0.41060E+02;    0.90099E+00;   -0.38732E-01;   -0.30992E-02;    0.62671E-02;   -0.19325E+01; normal    
    0.20085E+02;    0.24871E+00;    0.29968E+02;    0.19926E+01;    0.28331E+01;    0.17247E+02;    0.80102E+02;    0.89581E+00;    0.25239E+00;    0.20033E+02;    0.56930E+05;    0.24862E+02;    0.40793E+02;    0.90134E+00;   -0.38297E-01;   -0.11447E-01;    0.40119E-02;   -0.10751E+01; normal    
    0.19925E+02;    0.24958E+00;    0.30097E+02;    0.19982E+01;    0.28650E+01;    0.16854E+02;    0.79934E+02;    0.89479E+00;    0.25279E+00;    0.19760E+02;    0.55900E+05;    0.25664E+02;    0.40779E+02;    0.89818E+00;   -0.29682E-01;   -0.38740E-02;    0.80197E-03;   -0.19822E+01; normal    
    0.19967E+02;    0.25195E+00;    0.30099E+02;    0.20040E+01;    0.28334E+01;    0.17009E+02;    0.79976E+02;    0.90636E+00;    0.24808E+00;    0.20214E+02;    0.56397E+05;    0.24600E+02;    0.40561E+02;    0.89222E+00;   -0.20851E-01;    0.88413E-02;    0.85369E-03;   -0.14336E+01; normal    
    0.19873E+02;    0.24846E+00;    0.30224E+02;    0.19846E+01;    0.28382E+01;    0.17103E+02;    0.79993E+02;    0.89335E+00;    0.24962E+00;    0.20198E+02;    0.56361E+05;    0.25338E+02;    0.40620E+02;    0.91877E+00;   -0.49613E-01;   -0.52737E-02;   -0.87722E-03;   -0.17072E+01; normal    
    0.19933E+02;    0.25260E+00;    0.30007E+02;    0.20094E+01;    0.28030E+01;    0.17068E+02;    0.80090E+02;    0.89569E+00;    0.24991E+00;    0.20140E+02;    0.56388E+05;    0.25289E+02;    0.40603E+02;    0.89192E+00;   -0.13524E-01;   -0.27387E-02;   -0.43439E-03;   -0.11868E+01; normal    
    0.19779E+02;    0.25082E+00;    0.29938E+02;    0.20188E+01;    0.28269E+01;    0.17067E+02;    0.80055E+02;    0.90024E+00;    0.25054E+00;    0.19866E+02;    0.56165E+05;    0.25114E+02;    0.40413E+02;    0.90144E+00;    0.15944E-03;    0.80557E-02;    0.96096E-03;   -0.85170E+00; normal    
    0.19879E+02;    0.25279E+00;    0.29926E+02;    0.19976E+01;    0.28679E+01;    0.16998E+02;    0.80058E+02;    0.89216E+00;    0.24589E+00;    0.19995E+02;    0.56042E+05;    0.25239E+02;    0.40636E+02;    0.90764E+00;   -0.32178E-01;   -0.43134E-02;   -0.42025E-02;   -0.15880E+01; normal    
    0.19931E+02;    0.25530E+00;    0.29629E+02;    0.20072E+01;    0.28418E+01;    0.17234E+02;    0.80040E+02;    0.89484E+00;    0.25159E+00;    0.20319E+02;    0.56341E+05;    0.24947E+02;    0.40727E+02;    0.91194E+00;   -0.18268E-01;   -0.61602E-02;    0.27946E-02;   -0.68295E+00; normal    
    0.20069E+02;    0.25272E+00;    0.30105E+02;    0.20123E+01;    0.28805E+01;    0.17002E+02;    0.80244E+02;    0.89645E+00;    0.25030E+00;    0.19910E+02;    0.55681E+05;    0.24704E+02;    0.40673E+02;    0.88490E+00;   -0.10330E-01;    0.19990E-02;    0.25941E-02;   -0.11274E+01; normal    
    0.19880E+02;    0.24889E+00;    0.30010E+02;    0.19894E+01;    0.28552E+01;    0.17020E+02;    0.80017E+02;    0.90270E+00;    0.25173E+00;    0.19888E+02;    0.55985E+05;    0.25448E+02;    0.40717E+02;    0.89647E+00;   -0.44480E-01;    0.48024E-02;    0.73098E-03;   -0.18405E+01; normal    
    0.20262E+02;    0.24814E+00;    0.29974E+02;    0.19887E+01;    0.28422E+01;    0.17278E+02;    0.79787E+02;    0.89902E+00;    0.25316E+00;    0.20076E+02;    0.56493E+05;    0.25277E+02;    0.40609E+02;    0.89903E+00;   -0.45796E-01;   -0.39744E-03;    0.29206E-02;   -0.11329E+01; normal    
    0.19803E+02;    0.24920E+00;    0.30003E+02;    0.19888E+01;    0.28139E+01;    0.17060E+02;    0.79824E+02;    0.90239E+00;    0.25415E+00;    0.19912E+02;    0.55914E+05;    0.25914E+02;    0.40898E+02;    0.90039E+00;   -0.45364E-01;    0.81214E-03;    0.10753E-02;   -0.18388E+01; normal    
    0.19922E+02;    0.24989E+00;    0.30005E+02;    0.19946E+01;    0.28125E+01;    0.16987E+02;    0.80037E+02;    0.90157E+00;    0.24697E+00;    0.20041E+02;    0.55671E+05;    0.24442E+02;    0.41025E+02;    0.90642E+00;   -0.36109E-01;   -0.10333E-02;    0.49093E-03;   -0.18745E+01; normal    
    0.20117E+02;    0.25089E+00;    0.29987E+02;    0.20185E+01;    0.28258E+01;    0.17369E+02;    0.79715E+02;    0.89790E+00;    0.24873E+00;    0.19747E+02;    0.56540E+05;    0.25139E+02;    0.40535E+02;    0.89032E+00;   -0.19613E-03;   -0.14436E-03;   -0.95492E-03;    0.19378E-01; normal    
    0.19681E+02;    0.24833E+00;    0.30386E+02;    0.20119E+01;    0.28551E+01;    0.17205E+02;    0.79827E+02;    0.90093E+00;    0.24650E+00;    0.19826E+02;    0.56006E+05;    0.24963E+02;    0.40418E+02;    0.90270E+00;   -0.10292E-01;    0.98887E-02;   -0.23821E-02;   -0.60488E+00; normal    
    0.19960E+02;    0.24926E+00;    0.29890E+02;    0.20020E+01;    0.28487E+01;    0.17076E+02;    0.79672E+02;    0.89957E+00;    0.25021E+00;    0.20060E+02;    0.56702E+05;    0.25670E+02;    0.40706E+02;    0.90573E+00;   -0.25498E-01;   -0.38136E-02;   -0.18076E-02;   -0.13180E+01; normal    
    0.20136E+02;    0.24558E+00;    0.30104E+02;    0.19864E+01;    0.28421E+01;    0.17019E+02;    0.79954E+02;    0.89957E+00;    0.25122E+00;    0.19967E+02;    0.56003E+05;    0.25829E+02;    0.41017E+02;    0.90528E+00;   -0.49222E-01;   -0.55117E-02;   -0.14678E-02;   -0.19852E+01; normal    
    0.19831E+02;    0.25061E+00;    0.30088E+02;    0.19974E+01;    0.28540E+01;    0.17235E+02;    0.80209E+02;    0.89520E+00;    0.25027E+00;    0.20109E+02;    0.56602E+05;    0.24818E+02;    0.40875E+02;    0.89298E+00;   -0.32667E-01;   -0.11379E-01;    0.20779E-02;   -0.98781E+00; normal    
    0.20109E+02;    0.25038E+00;    0.30101E+02;    0.19844E+01;    0.28690E+01;    0.17067E+02;    0.79982E+02;    0.90100E+00;    0.25161E+00;    0.20067E+02;    0.56628E+05;    0.25545E+02;    0.40841E+02;    0.90985E+00;   -0.52621E-01;   -0.49699E-02;    0.18378E-03;   -0.18444E+01; normal    
    0.19961E+02;    0.24794E+00;    0.29981E+02;    0.20092E+01;    0.28404E+01;    0.17138E+02;    0.79872E+02;    0.90193E+00;    0.25114E+00;    0.19970E+02;    0.56275E+05;    0.24885E+02;    0.40651E+02;    0.89317E+00;   -0.15691E-01;    0.32479E-02;    0.26162E-02;   -0.98586E+00; normal    
    0.19896E+02;    0.25326E+00;    0.29925E+02;    0.19924E+01;    0.28462E+01;    0.16915E+02;    0.79677E+02;    0.90781E+00;    0.25209E+00;    0.20353E+02;    0.55828E+05;    0.26018E+02;    0.40625E+02;    0.90757E+00;   -0.41494E-01;    0.13325E-01;   -0.14471E-02;   -0.21554E+01; normal    
    0.20252E+02;    0.25036E+00;    0.30188E+02;    0.19974E+01;    0.28521E+01;    0.17179E+02;    0.79987E+02;    0.89856E+00;    0.25464E+00;    0.19993E+02;    0.56072E+05;    0.24820E+02;    0.40655E+02;    0.89844E+00;   -0.33700E-01;    0.14082E-02;    0.64420E-02;   -0.11855E+01; normal    
    0.20013E+02;    0.25403E+00;    0.30232E+02;    0.19877E+01;    0.28412E+01;    0.17141E+02;    0.79990E+02;    0.89425E+00;    0.25160E+00;    0.19929E+02;    0.56026E+05;    0.25419E+02;    0.41335E+02;    0.90424E+00;   -0.47647E-01;   -0.18496E-01;    0.73904E-03;   -0.16191E+01; normal    
    0.20195E+02;    0.25320E+00;    0.30001E+02;    0.20182E+01;    0.28500E+01;    0.17052E+02;    0.79746E+02;    0.89213E+00;    0.24659E+00;    0.19937E+02;    0.56117E+05;    0.24827E+02;    0.40430E+02;    0.90521E+00;   -0.18493E-02;   -0.79934E-04;   -0.16902E-02;   -0.95211E+00; normal    
    0.19837E+02;    0.25160E+00;    0.29982E+02;    0.20011E+01;    0.28247E+01;    0.17089E+02;    0.80047E+02;    0.89756E+00;    0.25289E+00;    0.20087E+02;    0.55506E+05;    0.25207E+02;    0.40731E+02;    0.89376E+00;   -0.26890E-01;    0.31869E-02;    0.29342E-02;   -0.14074E+01; normal    
    0.20452E+02;    0.25392E+00;    0.29972E+02;    0.20155E+01;    0.28462E+01;    0.17032E+02;    0.80027E+02;    0.89304E+00;    0.24762E+00;    0.19637E+02;    0.55674E+05;    0.25252E+02;    0.40510E+02;    0.89713E+00;   -0.53429E-02;    0.24840E-02;   -0.25691E-02;   -0.10956E+01; normal    
    0.19911E+02;    0.25014E+00;    0.30166E+02;    0.20109E+01;    0.28289E+01;    0.17089E+02;    0.79929E+02;    0.89932E+00;    0.24912E+00;    0.20003E+02;    0.56340E+05;    0.24856E+02;    0.40565E+02;    0.89731E+00;   -0.12421E-01;    0.21626E-02;    0.72533E-03;   -0.11143E+01; normal    
    0.19821E+02;    0.24941E+00;    0.30217E+02;    0.19928E+01;    0.28778E+01;    0.17086E+02;    0.79974E+02;    0.90555E+00;    0.25099E+00;    0.20023E+02;    0.56390E+05;    0.25429E+02;    0.40711E+02;    0.90733E+00;   -0.39652E-01;    0.45480E-02;    0.67375E-04;   -0.15276E+01; normal    
    0.19918E+02;    0.24786E+00;    0.29964E+02;    0.20191E+01;    0.28460E+01;    0.17339E+02;    0.80013E+02;    0.89232E+00;    0.25091E+00;    0.19739E+02;    0.56507E+05;    0.25654E+02;    0.40812E+02;    0.90619E+00;    0.34415E-03;   -0.12008E-01;   -0.10845E-02;   -0.63343E-01; normal    
    0.20109E+02;    0.24555E+00;    0.29942E+02;    0.19945E+01;    0.28220E+01;    0.17174E+02;    0.79768E+02;    0.89680E+00;    0.24674E+00;    0.19897E+02;    0.56290E+05;    0.24798E+02;    0.40880E+02;    0.89860E+00;   -0.37563E-01;   -0.73956E-02;   -0.13526E-02;   -0.14055E+01; normal    
    0.19998E+02;    0.24890E+00;    0.30053E+02;    0.19971E+01;    0.28470E+01;    0.17111E+02;    0.80066E+02;    0.89612E+00;    0.24665E+00;    0.20085E+02;    0.56877E+05;    0.25187E+02;    0.40955E+02;    0.90577E+00;   -0.33289E-01;   -0.14531E-01;   -0.32023E-02;   -0.14283E+01; normal    
    0.19962E+02;    0.24886E+00;    0.29959E+02;    0.20107E+01;    0.28578E+01;    0.17008E+02;    0.79926E+02;    0.89468E+00;    0.25322E+00;    0.20077E+02;    0.56278E+05;    0.24976E+02;    0.40580E+02;    0.88797E+00;   -0.13622E-01;   -0.23536E-02;    0.42881E-02;   -0.13061E+01; normal    
    0.19721E+02;    0.24933E+00;    0.30089E+02;    0.20073E+01;    0.28080E+01;    0.16994E+02;    0.79871E+02;    0.89936E+00;    0.24751E+00;    0.19893E+02;    0.56277E+05;    0.25207E+02;    0.40506E+02;    0.89834E+00;   -0.19128E-01;    0.40844E-02;   -0.24601E-02;   -0.16190E+01; normal    
    0.19874E+02;    0.24641E+00;    0.30163E+02;    0.20026E+01;    0.28418E+01;    0.17309E+02;    0.80105E+02;    0.90220E+00;    0.24923E+00;    0.20025E+02;    0.55966E+05;    0.25270E+02;    0.40614E+02;    0.90460E+00;   -0.25588E-01;    0.68545E-02;   -0.10058E-02;   -0.69869E+00; normal    
    0.20032E+02;    0.24944E+00;    0.30158E+02;    0.20010E+01;    0.28341E+01;    0.17029E+02;    0.80053E+02;    0.89860E+00;    0.25171E+00;    0.19908E+02;    0.56290E+05;    0.25241E+02;    0.40684E+02;    0.90693E+00;   -0.28559E-01;   -0.97691E-03;    0.16117E-02;   -0.16256E+01; normal    
    0.20012E+02;    0.24882E+00;    0.30126E+02;    0.20095E+01;    0.29025E+01;    0.17098E+02;    0.79743E+02;    0.89993E+00;    0.24965E+00;    0.20084E+02;    0.56217E+05;    0.25121E+02;    0.40863E+02;    0.90093E+00;   -0.15568E-01;   -0.32744E-02;    0.65354E-04;   -0.96837E+00; normal    
    0.20170E+02;    0.25231E+00;    0.30049E+02;    0.20027E+01;    0.28262E+01;    0.17182E+02;    0.79732E+02;    0.89470E+00;    0.25149E+00;    0.19643E+02;    0.56839E+05;    0.24928E+02;    0.40646E+02;    0.90889E+00;   -0.25321E-01;   -0.83470E-02;    0.27895E-02;   -0.11376E+01; normal    
    0.19887E+02;    0.24833E+00;    0.30138E+02;    0.20060E+01;    0.28220E+01;    0.17025E+02;    0.79942E+02;    0.90079E+00;    0.25103E+00;    0.19990E+02;    0.56362E+05;    0.25073E+02;    0.40922E+02;    0.90039E+00;   -0.19768E-01;   -0.49683E-02;    0.16748E-02;   -0.15188E+01; normal    
    0.20038E+02;    0.24868E+00;    0.29936E+02;    0.20167E+01;    0.28519E+01;    0.16934E+02;    0.80024E+02;    0.88750E+00;    0.25126E+00;    0.20086E+02;    0.56668E+05;    0.25316E+02;    0.40881E+02;    0.89947E+00;   -0.36215E-02;   -0.19736E-01;    0.78403E-03;   -0.13837E+01; normal    
    0.20084E+02;    0.24847E+00;    0.29956E+02;    0.20024E+01;    0.28781E+01;    0.17098E+02;    0.79979E+02;    0.91438E+00;    0.24527E+00;    0.20098E+02;    0.56059E+05;    0.25481E+02;    0.40884E+02;    0.89954E+00;   -0.24702E-01;    0.11954E-01;   -0.59078E-02;   -0.12443E+01; normal    
    0.19923E+02;    0.24996E+00;    0.29855E+02;    0.20056E+01;    0.28533E+01;    0.17163E+02;    0.79950E+02;    0.89819E+00;    0.25278E+00;    0.19863E+02;    0.55959E+05;    0.25256E+02;    0.40713E+02;    0.89889E+00;   -0.19192E-01;    0.60387E-03;    0.25957E-02;   -0.10090E+01; normal    
    0.20060E+02;    0.25211E+00;    0.30049E+02;    0.19993E+01;    0.28858E+01;    0.17058E+02;    0.79658E+02;    0.90262E+00;    0.25095E+00;    0.19892E+02;    0.56147E+05;    0.25389E+02;    0.40613E+02;    0.89242E+00;   -0.28884E-01;    0.58596E-02;    0.19168E-03;   -0.14259E+01; normal    
    0.20118E+02;    0.24795E+00;    0.30039E+02;    0.19970E+01;    0.28198E+01;    0.16980E+02;    0.80311E+02;    0.90845E+00;    0.25129E+00;    0.19734E+02;    0.56574E+05;    0.25245E+02;    0.40676E+02;    0.89929E+00;   -0.32359E-01;    0.68136E-02;    0.11774E-02;   -0.19280E+01; normal    
    0.20142E+02;    0.24826E+00;    0.29869E+02;    0.20005E+01;    0.28122E+01;    0.17097E+02;    0.79729E+02;    0.89327E+00;    0.25010E+00;    0.19917E+02;    0.56589E+05;    0.24714E+02;    0.41006E+02;    0.89465E+00;   -0.27484E-01;   -0.16300E-01;    0.23766E-02;   -0.15122E+01; normal    
    0.20146E+02;    0.24932E+00;    0.29891E+02;    0.19881E+01;    0.28267E+01;    0.16937E+02;    0.80120E+02;    0.89801E+00;    0.24967E+00;    0.20007E+02;    0.56633E+05;    0.25654E+02;    0.40603E+02;    0.89768E+00;   -0.45547E-01;   -0.23879E-02;   -0.22482E-02;   -0.23144E+01; normal    
    0.19932E+02;    0.24852E+00;    0.29516E+02;    0.19975E+01;    0.28390E+01;    0.17086E+02;    0.80259E+02;    0.90302E+00;    0.24744E+00;    0.20299E+02;    0.55804E+05;    0.24945E+02;    0.41148E+02;    0.90414E+00;   -0.31093E-01;   -0.35496E-02;   -0.13224E-02;   -0.15543E+01; normal    
    0.19865E+02;    0.24442E+00;    0.30165E+02;    0.20073E+01;    0.28179E+01;    0.17002E+02;    0.80136E+02;    0.91496E+00;    0.24947E+00;    0.20348E+02;    0.56438E+05;    0.25532E+02;    0.40978E+02;    0.90187E+00;   -0.17114E-01;    0.72648E-02;   -0.19463E-02;   -0.15924E+01; normal    
    0.20427E+02;    0.24978E+00;    0.30231E+02;    0.19881E+01;    0.28417E+01;    0.17148E+02;    0.79614E+02;    0.90401E+00;    0.25166E+00;    0.20061E+02;    0.56201E+05;    0.25419E+02;    0.40870E+02;    0.89774E+00;   -0.46361E-01;    0.76474E-03;    0.79309E-03;   -0.16771E+01; normal    
    0.20063E+02;    0.25152E+00;    0.29900E+02;    0.20011E+01;    0.28513E+01;    0.16884E+02;    0.79957E+02;    0.90315E+00;    0.24508E+00;    0.20183E+02;    0.56243E+05;    0.24917E+02;    0.40759E+02;    0.90004E+00;   -0.26756E-01;    0.21943E-02;   -0.35677E-02;   -0.20531E+01; normal    
    0.20041E+02;    0.24885E+00;    0.30123E+02;    0.19973E+01;    0.28689E+01;    0.17171E+02;    0.79970E+02;    0.89962E+00;    0.24890E+00;    0.20072E+02;    0.56124E+05;    0.25265E+02;    0.40899E+02;    0.88588E+00;   -0.32172E-01;   -0.36930E-02;   -0.13053E-02;   -0.12450E+01; normal    
    0.20193E+02;    0.25037E+00;    0.29895E+02;    0.20137E+01;    0.28413E+01;    0.16904E+02;    0.79757E+02;    0.89973E+00;    0.24981E+00;    0.19944E+02;    0.55866E+05;    0.25182E+02;    0.40971E+02;    0.90098E+00;   -0.77694E-02;   -0.31869E-02;   -0.61397E-04;   -0.16491E+01; normal    
    0.20133E+02;    0.24860E+00;    0.30005E+02;    0.20015E+01;    0.28201E+01;    0.16903E+02;    0.80192E+02;    0.89513E+00;    0.24907E+00;    0.20221E+02;    0.56448E+05;    0.25248E+02;    0.40945E+02;    0.90541E+00;   -0.25626E-01;   -0.11845E-01;   -0.10635E-02;   -0.20681E+01; normal    
    0.19955E+02;    0.25074E+00;    0.29919E+02;    0.20119E+01;    0.28783E+01;    0.17133E+02;    0.80011E+02;    0.89214E+00;    0.24983E+00;    0.19930E+02;    0.56437E+05;    0.25631E+02;    0.40560E+02;    0.89523E+00;   -0.99337E-02;   -0.56890E-02;   -0.20461E-02;   -0.89145E+00; normal    
    0.19940E+02;    0.24752E+00;    0.29882E+02;    0.19997E+01;    0.28264E+01;    0.17088E+02;    0.80043E+02;    0.90595E+00;    0.25626E+00;    0.20036E+02;    0.56466E+05;    0.25577E+02;    0.40765E+02;    0.89548E+00;   -0.28430E-01;    0.30568E-02;    0.46590E-02;   -0.15592E+01; normal    
    0.19800E+02;    0.25112E+00;    0.29883E+02;    0.20093E+01;    0.28082E+01;    0.17055E+02;    0.79899E+02;    0.90033E+00;    0.24640E+00;    0.20007E+02;    0.56079E+05;    0.24910E+02;    0.40735E+02;    0.90336E+00;   -0.14506E-01;    0.12375E-02;   -0.22416E-02;   -0.14281E+01; normal    
    0.19963E+02;    0.24959E+00;    0.29762E+02;    0.19965E+01;    0.28611E+01;    0.16982E+02;    0.80063E+02;    0.90698E+00;    0.24654E+00;    0.19917E+02;    0.56553E+05;    0.25243E+02;    0.41267E+02;    0.89296E+00;   -0.33302E-01;   -0.84342E-02;   -0.35592E-02;   -0.18706E+01; normal    
    0.20054E+02;    0.24944E+00;    0.30141E+02;    0.20178E+01;    0.28216E+01;    0.16938E+02;    0.79868E+02;    0.91065E+00;    0.25110E+00;    0.20041E+02;    0.56545E+05;    0.25609E+02;    0.40750E+02;    0.90013E+00;   -0.14348E-02;    0.74874E-02;   -0.68651E-03;   -0.15012E+01; normal    
    0.19801E+02;    0.24984E+00;    0.29916E+02;    0.19924E+01;    0.28450E+01;    0.17200E+02;    0.79987E+02;    0.89251E+00;    0.24813E+00;    0.20004E+02;    0.55876E+05;    0.25167E+02;    0.40705E+02;    0.90720E+00;   -0.39924E-01;   -0.42334E-02;   -0.16224E-02;   -0.14200E+01; normal    
    0.20203E+02;    0.24967E+00;    0.30446E+02;    0.19980E+01;    0.28596E+01;    0.17130E+02;    0.79983E+02;    0.89379E+00;    0.25077E+00;    0.20158E+02;    0.56205E+05;    0.25136E+02;    0.41237E+02;    0.89127E+00;   -0.30506E-01;   -0.18110E-01;    0.11490E-02;   -0.13900E+01; normal    
    0.20328E+02;    0.25270E+00;    0.30059E+02;    0.19817E+01;    0.28032E+01;    0.17326E+02;    0.80194E+02;    0.89710E+00;    0.25133E+00;    0.20075E+02;    0.56285E+05;    0.24981E+02;    0.40648E+02;    0.89889E+00;   -0.55074E-01;   -0.15766E-02;    0.24425E-02;   -0.14742E+01; normal    
    0.19817E+02;    0.25056E+00;    0.29817E+02;    0.20158E+01;    0.28604E+01;    0.16917E+02;    0.79829E+02;    0.89764E+00;    0.24701E+00;    0.19908E+02;    0.56487E+05;    0.25704E+02;    0.40437E+02;    0.89420E+00;   -0.39562E-02;    0.23289E-02;   -0.51981E-02;   -0.15110E+01; normal    
    0.20123E+02;    0.24790E+00;    0.30047E+02;    0.20034E+01;    0.28644E+01;    0.16969E+02;    0.80099E+02;    0.90993E+00;    0.25425E+00;    0.19829E+02;    0.56783E+05;    0.25330E+02;    0.40612E+02;    0.89914E+00;   -0.22382E-01;    0.81282E-02;    0.37440E-02;   -0.17224E+01; normal    
    0.20335E+02;    0.25028E+00;    0.29998E+02;    0.19908E+01;    0.28427E+01;    0.17291E+02;    0.79869E+02;    0.90317E+00;    0.25457E+00;    0.19858E+02;    0.56372E+05;    0.25248E+02;    0.40416E+02;    0.90552E+00;   -0.41267E-01;    0.92704E-02;    0.44610E-02;   -0.11999E+01; normal    
    0.20074E+02;    0.25066E+00;    0.29686E+02;    0.20127E+01;    0.28471E+01;    0.17048E+02;    0.79968E+02;    0.90779E+00;    0.25192E+00;    0.20114E+02;    0.56372E+05;    0.25351E+02;    0.40600E+02;    0.90362E+00;   -0.85589E-02;    0.95477E-02;    0.12972E-02;   -0.12698E+01; normal    
    0.20224E+02;    0.24992E+00;    0.30060E+02;    0.20059E+01;    0.28603E+01;    0.16996E+02;    0.79847E+02;    0.90206E+00;    0.24998E+00;    0.19803E+02;    0.56658E+05;    0.24650E+02;    0.40645E+02;    0.90499E+00;   -0.18352E-01;    0.47801E-03;    0.25262E-02;   -0.15956E+01; normal    
    0.19726E+02;    0.24957E+00;    0.29932E+02;    0.20139E+01;    0.28157E+01;    0.17120E+02;    0.79951E+02;    0.90084E+00;    0.24811E+00;    0.19828E+02;    0.55978E+05;    0.25074E+02;    0.40919E+02;    0.89530E+00;   -0.65375E-02;   -0.17640E-02;   -0.12727E-02;   -0.11249E+01; normal    
    0.19893E+02;    0.24879E+00;    0.29884E+02;    0.19951E+01;    0.28239E+01;    0.17272E+02;    0.80030E+02;    0.91164E+00;    0.25386E+00;    0.19950E+02;    0.57325E+05;    0.24870E+02;    0.40548E+02;    0.89696E+00;   -0.34553E-01;    0.70830E-02;    0.54377E-02;   -0.12098E+01; normal    
    0.20074E+02;    0.25177E+00;    0.29893E+02;    0.19953E+01;    0.28597E+01;    0.17144E+02;    0.80075E+02;    0.89794E+00;    0.24817E+00;    0.19929E+02;    0.56238E+05;    0.24466E+02;    0.40874E+02;    0.89649E+00;   -0.34678E-01;   -0.56727E-02;    0.15841E-02;   -0.14938E+01; normal    
    0.20084E+02;    0.25168E+00;    0.29933E+02;    0.20013E+01;    0.28454E+01;    0.17065E+02;    0.80027E+02;    0.89393E+00;    0.25212E+00;    0.19787E+02;    0.56366E+05;    0.25583E+02;    0.40692E+02;    0.89525E+00;   -0.26326E-01;   -0.64452E-02;    0.48994E-03;   -0.16160E+01; normal    
    0.19853E+02;    0.24941E+00;    0.30096E+02;    0.19930E+01;    0.28468E+01;    0.16883E+02;    0.80173E+02;    0.90054E+00;    0.24477E+00;    0.19907E+02;    0.56353E+05;    0.25155E+02;    0.40652E+02;    0.88564E+00;   -0.38511E-01;    0.12313E-02;   -0.49269E-02;   -0.24100E+01; normal    
    0.19994E+02;    0.25129E+00;    0.30079E+02;    0.20136E+01;    0.28359E+01;    0.17333E+02;    0.79921E+02;    0.90434E+00;    0.24999E+00;    0.20083E+02;    0.56708E+05;    0.24941E+02;    0.40799E+02;    0.89771E+00;   -0.73229E-02;   -0.12930E-02;    0.11981E-02;   -0.47835E+00; normal    
    0.19793E+02;    0.25125E+00;    0.29987E+02;    0.20119E+01;    0.28454E+01;    0.17309E+02;    0.79778E+02;    0.90577E+00;    0.24899E+00;    0.19892E+02;    0.55690E+05;    0.25252E+02;    0.40744E+02;    0.89665E+00;   -0.93039E-02;    0.95939E-02;   -0.11920E-02;   -0.56677E+00; normal    
    0.20336E+02;    0.25071E+00;    0.29889E+02;    0.20015E+01;    0.28571E+01;    0.17250E+02;    0.79861E+02;    0.90542E+00;    0.24885E+00;    0.19845E+02;    0.56615E+05;    0.24419E+02;    0.40821E+02;    0.89773E+00;   -0.25608E-01;    0.28752E-04;    0.24611E-02;   -0.10407E+01; normal    
    0.19946E+02;    0.25081E+00;    0.30112E+02;    0.19779E+01;    0.28219E+01;    0.17267E+02;    0.80037E+02;    0.90126E+00;    0.25409E+00;    0.20016E+02;    0.56845E+05;    0.24470E+02;    0.40586E+02;    0.90445E+00;   -0.61574E-01;   -0.42171E-03;    0.75256E-02;   -0.18232E+01; normal    
    0.20277E+02;    0.24960E+00;    0.29968E+02;    0.20127E+01;    0.28581E+01;    0.16944E+02;    0.79986E+02;    0.90313E+00;    0.24707E+00;    0.20082E+02;    0.56179E+05;    0.25316E+02;    0.40608E+02;    0.91014E+00;   -0.88311E-02;    0.62384E-02;   -0.33971E-02;   -0.16321E+01; normal    
    0.19922E+02;    0.24893E+00;    0.29727E+02;    0.20099E+01;    0.28563E+01;    0.17049E+02;    0.80168E+02;    0.90706E+00;    0.24987E+00;    0.20032E+02;    0.57355E+05;    0.24673E+02;    0.40795E+02;    0.90375E+00;   -0.12678E-01;   -0.36248E-02;    0.23082E-02;   -0.14123E+01; normal    
